J,h,val,err,,,
0.11721277,8.531493626,0.004118349,0.00025338,,,
0.11712286,8.53804289,0.004118508,0.000252683,,,
0.11703295,8.544602215,0.004116838,0.000252516,,,
0.116943039,8.551171624,0.004109087,0.000252094,,,
0.116853129,8.557751141,0.004101039,0.000252623,,,
0.116763219,8.564340788,0.004095716,0.000253107,,,
0.116673309,8.57094059,0.004093014,0.000253057,,,
0.116583399,8.577550569,0.004087623,0.000252469,,,
0.116493489,8.58417075,0.004086962,0.000252118,,,
0.116403579,8.590801156,0.004078828,0.000251744,,,
0.116313669,8.59744181,0.004073708,0.000252001,,,
0.116223759,8.604092736,0.004067021,0.000252219,,,
0.116133849,8.610753959,0.004063238,0.000253115,,,
0.116043939,8.617425501,0.004054196,0.000253357,,,
0.115954029,8.624107388,0.004046629,0.000252851,,,
0.115864119,8.630799643,0.004041978,0.000252989,,,
0.11577421,8.637502291,0.004034326,0.000252846,,,
0.1156843,8.644215355,0.004034976,0.000253166,,,
0.11559439,8.65093886,0.004032327,0.000253118,,,
0.11550448,8.65767283,0.004036947,0.000252771,,,
0.11541457,8.66441729,0.004030882,0.000252836,,,
0.115324661,8.671172264,0.004022179,0.000253292,,,
0.115234751,8.677937776,0.004013703,0.000253539,,,
0.115144841,8.684713853,0.004007176,0.000253869,,,
0.115054932,8.691500517,0.004003622,0.000253855,,,
0.114965022,8.698297795,0.004004604,0.000253957,,,
0.114875113,8.705105711,0.003998334,0.000254581,,,
0.114785203,8.711924289,0.003994876,0.0002544,,,
0.114695294,8.718753556,0.00399328,0.000254154,,,
0.114605384,8.725593536,0.003985851,0.000254548,,,
0.114515475,8.732444254,0.003982872,0.000254042,,,
0.114425565,8.739305736,0.003980493,0.000254126,,,
0.114335656,8.746178007,0.003975181,0.000253589,,,
0.114245747,8.753061093,0.003970202,0.00025367,,,
0.114155837,8.759955019,0.003965743,0.000253546,,,
0.114065928,8.766859811,0.003962154,0.000253476,,,
0.113976019,8.773775494,0.003958911,0.000253864,,,
0.113886109,8.780702094,0.00394978,0.000254237,,,
0.1137962,8.787639638,0.003945459,0.000254214,,,
0.113706291,8.79458815,0.003937508,0.000254522,,,
0.113616382,8.801547658,0.003934499,0.000254084,,,
0.113526473,8.808518187,0.003925047,0.000254701,,,
0.113436564,8.815499763,0.003921736,0.000254654,,,
0.113346655,8.822492413,0.003923395,0.000255084,,,
0.113256746,8.829496163,0.003915215,0.000255023,,,
0.113166836,8.83651104,0.003913099,0.000255346,,,
0.113076927,8.843537069,0.003905272,0.000254825,,,
0.112987019,8.850574278,0.003903156,0.000255038,,,
0.11289711,8.857622694,0.003895879,0.000255034,,,
0.112807201,8.864682343,0.003891791,0.000255337,,,
0.112717292,8.871753251,0.003883206,0.00025544,,,
0.112627383,8.878835447,0.003874494,0.000255303,,,
0.112537474,8.885928957,0.003871863,0.000255395,,,
0.112447565,8.893033807,0.003869244,0.00025571,,,
0.112357657,8.900150027,0.003862946,0.000255595,,,
0.112267748,8.907277641,0.003859342,0.000255538,,,
0.112177839,8.914416679,0.003856895,0.000254854,,,
0.11208793,8.921567168,0.003849388,0.000255263,,,
0.111998022,8.928729134,0.003843293,0.00025616,,,
0.111908113,8.935902606,0.003835149,0.000255938,,,
0.111818205,8.943087612,0.003833034,0.00025628,,,
0.111728296,8.950284179,0.003825962,0.000256388,,,
0.111638387,8.957492335,0.003822654,0.000255895,,,
0.111548479,8.964712109,0.003817383,0.000255347,,,
0.11145857,8.971943528,0.003814682,0.000255583,,,
0.111368662,8.97918662,0.003807354,0.000255248,,,
0.111278754,8.986441415,0.003804852,0.000254807,,,
0.111188845,8.993707939,0.003799765,0.000254926,,,
0.111098937,9.000986222,0.003793256,0.000255144,,,
0.111009029,9.008276293,0.003790245,0.000255321,,,
0.11091912,9.015578179,0.003788428,0.000255301,,,
0.110829212,9.022891911,0.003785076,0.000255346,,,
0.110739304,9.030217515,0.003778171,0.000255528,,,
0.110649396,9.037555022,0.0037732,0.000255493,,,
0.110559487,9.044904461,0.003770737,0.000254846,,,
0.110469579,9.05226586,0.003766561,0.000254804,,,
0.110379671,9.059639249,0.003759509,0.00025466,,,
0.110289763,9.067024657,0.0037566,0.000254801,,,
0.110199855,9.074422113,0.003747775,0.000255168,,,
0.110109947,9.081831648,0.003744093,0.000255877,,,
0.110020039,9.08925329,0.003740891,0.000255713,,,
0.109930131,9.096687069,0.003735999,0.000255424,,,
0.109840223,9.104133016,0.00372786,0.000255412,,,
0.109750315,9.111591159,0.003719292,0.00025636,,,
0.109660407,9.11906153,0.003715501,0.000255945,,,
0.109570499,9.126544157,0.00371092,0.000256413,,,
0.109480591,9.134039072,0.003702315,0.000256307,,,
0.109390684,9.141546305,0.003691394,0.000256923,,,
0.109300776,9.149065885,0.00367966,0.000256627,,,
0.109210868,9.156597844,0.003670958,0.000257039,,,
0.10912096,9.164142212,0.003671258,0.00025705,,,
0.109031053,9.17169902,0.00366681,0.000257571,,,
0.108941145,9.179268298,0.003666799,0.000256862,,,
0.108851238,9.186850077,0.003665695,0.000256223,,,
0.10876133,9.194444389,0.003664861,0.000256317,,,
0.108671422,9.202051264,0.003656554,0.000256879,,,
0.108581515,9.209670734,0.003642878,0.000256242,,,
0.108491607,9.21730283,0.003639889,0.000256353,,,
0.1084017,9.224947583,0.003634509,0.000256286,,,
0.108311793,9.232605025,0.003632492,0.000256181,,,
0.108221885,9.240275188,0.003623138,0.000256375,,,
0.108131978,9.247958103,0.003612177,0.000256727,,,
0.10804207,9.255653802,0.003601175,0.000256276,,,
0.108,9.259259259,0.003598653,0.000256395,,,
0.107910093,9.266973782,0.003599838,0.00025681,,,
0.107820185,9.274701168,0.003594333,0.000256249,,,
0.107730278,9.282441449,0.003590983,0.000256548,,,
0.107640371,9.290194658,0.003587924,0.000256113,,,
0.107550464,9.297960826,0.003577299,0.000256048,,,
0.107460557,9.305739987,0.003575129,0.000256376,,,
0.10737065,9.313532173,0.00357259,0.000255786,,,
0.107280743,9.321337417,0.003566645,0.000256162,,,
0.107190836,9.329155752,0.003563641,0.000255905,,,
0.107100929,9.33698721,0.003563719,0.000255662,,,
0.107011022,9.344831825,0.003555888,0.000255334,,,
0.106921115,9.35268963,0.003548496,0.000255181,,,
0.106831208,9.360560658,0.003544179,0.00025546,,,
0.106741301,9.368444942,0.003541065,0.000255221,,,
0.106651394,9.376342517,0.003538934,0.000255642,,,
0.106561487,9.384253415,0.003533141,0.000256381,,,
0.10647158,9.39217767,0.003529969,0.000256618,,,
0.106381674,9.400115317,0.003532681,0.000256451,,,
0.106291767,9.408066389,0.003524964,0.000256545,,,
0.10620186,9.416030921,0.00352759,0.000256487,,,
0.106111954,9.424008946,0.003521661,0.000256107,,,
0.106022047,9.432000499,0.003521612,0.000256061,,,
0.10593214,9.440005614,0.003511724,0.000256076,,,
0.105842234,9.448024326,0.003509365,0.000256003,,,
0.105752327,9.45605667,0.003503356,0.000256025,,,
0.105662421,9.464102679,0.003494986,0.000255627,,,
0.105572514,9.47216239,0.003489196,0.000255187,,,
0.105482608,9.480235838,0.003481775,0.000255238,,,
0.105392702,9.488323056,0.003483766,0.000255508,,,
0.105302795,9.496424081,0.003476423,0.000255917,,,
0.105212889,9.504538948,0.003473386,0.000255726,,,
0.105122983,9.512667693,0.003466091,0.000255722,,,
0.105033076,9.520810351,0.00345931,0.000255452,,,
0.10494317,9.528966958,0.003456949,0.000255882,,,
0.104853264,9.537137549,0.003460252,0.00025586,,,
0.104763358,9.545322161,0.00345647,0.000255264,,,
0.104673452,9.55352083,0.003448669,0.000255105,,,
0.104583545,9.561733592,0.003432426,0.000254753,,,
0.104493639,9.569960483,0.003426727,0.000255197,,,
0.104403733,9.578201541,0.0034216,0.000254797,,,
0.104313827,9.586456801,0.003418459,0.000254109,,,
0.104223921,9.5947263,0.003409791,0.000253796,,,
0.104134015,9.603010075,0.003405802,0.000253832,,,
0.10404411,9.611308164,0.00340655,0.000253911,,,
0.103954204,9.619620603,0.003404786,0.000253848,,,
0.103864298,9.627947429,0.003399649,0.000253422,,,
0.103774392,9.63628868,0.003393628,0.000252959,,,
0.103684486,9.644644394,0.003384626,0.00025319,,,
0.103594581,9.653014608,0.003382692,0.000253521,,,
0.103504675,9.661399359,0.003377163,0.000253534,,,
0.103414769,9.669798687,0.003366991,0.000253611,,,
0.103324864,9.678212628,0.003359531,0.000253309,,,
0.103234958,9.686641221,0.00335659,0.000253706,,,
0.103145052,9.695084504,0.003351297,0.000253432,,,
0.103055147,9.703542516,0.003346541,0.000252987,,,
0.102965241,9.712015295,0.003340745,0.000252751,,,
0.102875336,9.72050288,0.003336425,0.000252651,,,
0.102785431,9.72900531,0.003327313,0.000252601,,,
0.102695525,9.737522624,0.003320699,0.000253341,,,
0.10260562,9.74605486,0.00331324,0.000253558,,,
0.102515715,9.754602059,0.003300401,0.000253202,,,
0.102425809,9.763164259,0.003296711,0.00025256,,,
0.102335904,9.7717415,0.003287774,0.000252226,,,
0.102245999,9.780333821,0.003285361,0.000252168,,,
0.102156094,9.788941264,0.003284556,0.000252115,,,
0.102066188,9.797563866,0.003286199,0.000251896,,,
0.101976283,9.806201669,0.003283305,0.000251424,,,
0.101886378,9.814854713,0.003282311,0.000251492,,,
0.101796473,9.823523038,0.003277994,0.000251238,,,
0.101706568,9.832206685,0.003267997,0.000251622,,,
0.101616663,9.840905694,0.003261905,0.000251082,,,
0.101526758,9.849620106,0.003259523,0.000250908,,,
0.101436853,9.858349961,0.003251987,0.000251138,,,
0.101346949,9.867095302,0.003238992,0.000251588,,,
0.101257044,9.87585617,0.003235134,0.000251895,,,
0.101167139,9.884632605,0.00323201,0.000252299,,,
0.101077234,9.893424649,0.003226433,0.000251867,,,
0.100987329,9.902232344,0.003218995,0.000251615,,,
0.100897425,9.911055732,0.003215049,0.000251261,,,
0.10080752,9.919894854,0.003216297,0.000251027,,,
0.100717615,9.928749753,0.003208706,0.000250485,,,
0.100627711,9.937620472,0.00320039,0.000250482,,,
0.100537806,9.946507051,0.003196989,0.000249888,,,
0.100447902,9.955409535,0.003198981,0.000249814,,,
0.100357997,9.964327966,0.003197033,0.000249722,,,
0.100268093,9.973262386,0.003191619,0.000249753,,,
0.100178189,9.982212839,0.003189356,0.000250417,,,
0.100088284,9.991179368,0.003186916,0.000250296,,,
0.09999838,10.00016202,0.003177624,0.000250249,,,
0.099908476,10.00916083,0.003171491,0.000249912,,,
0.099818571,10.01817584,0.003162973,0.00025059,,,
0.099728667,10.02720711,0.003162469,0.000250337,,,
0.099638763,10.03625467,0.003154629,0.000250795,,,
0.099548859,10.04531857,0.00314994,0.000251716,,,
0.099458955,10.05439886,0.003142432,0.000252194,,,
0.099369051,10.06349557,0.003136852,0.000252411,,,
0.099279147,10.07260875,0.003136975,0.000252364,,,
0.099189243,10.08173844,0.003129204,0.000252584,,,
0.099099339,10.0908847,0.003122198,0.000252244,,,
0.099009435,10.10004757,0.003119453,0.000252313,,,
0.098919531,10.10922709,0.003112225,0.000252667,,,
0.098829627,10.1184233,0.003111695,0.000252106,,,
0.098739723,10.12763626,0.003107607,0.000251859,,,
0.098649819,10.136866,0.003108054,0.000251222,,,
0.098559916,10.14611258,0.003104341,0.000251074,,,
0.098470012,10.15537604,0.003098124,0.000251719,,,
0.098380108,10.16465643,0.003094495,0.000251699,,,
0.098290205,10.17395379,0.003082882,0.000251848,,,
0.098200301,10.18326817,0.003073527,0.000251264,,,
0.098110397,10.19259962,0.003072343,0.000251269,,,
0.098020494,10.20194818,0.003069016,0.000250405,,,
0.09793059,10.2113139,0.003060549,0.000251094,,,
0.097840687,10.22069683,0.003050616,0.000250748,,,
0.097750784,10.23009702,0.003048935,0.00025067,,,
0.09766088,10.2395145,0.003045262,0.000250665,,,
0.097570977,10.24894934,0.003045472,0.000250804,,,
0.097481074,10.25840158,0.003039921,0.000251763,,,
0.09739117,10.26787126,0.003036087,0.000252191,,,
0.097301267,10.27735844,0.003031242,0.000252207,,,
0.097211364,10.28686316,0.003035265,0.000252258,,,
0.097121461,10.29638548,0.003031873,0.000252184,,,
0.097031558,10.30592544,0.00302922,0.000252308,,,
0.096941655,10.31548309,0.003023034,0.000252199,,,
0.096851752,10.32505847,0.003025126,0.000252347,,,
0.096761849,10.33465165,0.003020855,0.000252245,,,
0.096671946,10.34426266,0.003013131,0.00025273,,,
0.096582043,10.35389157,0.003010317,0.000253337,,,
0.09649214,10.36353841,0.00300603,0.000253643,,,
0.096402237,10.37320324,0.002997276,0.00025347,,,
0.096312334,10.38288611,0.002995911,0.000253414,,,
0.096222432,10.39258707,0.002986851,0.000252891,,,
0.096132529,10.40230617,0.002981749,0.000253022,,,
0.096042626,10.41204346,0.002973249,0.000253467,,,
0.096,10.41666667,0.002968541,0.00025334,,,
0.095910097,10.42643087,0.002964482,0.000252879,,,
0.095820195,10.43621339,0.002963581,0.000252871,,,
0.095730292,10.44601428,0.00295947,0.000252339,,,
0.09564039,10.45583359,0.002951587,0.000252075,,,
0.095550487,10.46567137,0.002953235,0.000251887,,,
0.095460585,10.47552768,0.002952853,0.000251814,,,
0.095370683,10.48540257,0.002948519,0.000252369,,,
0.09528078,10.49529609,0.00294515,0.000252183,,,
0.095190878,10.50520829,0.002944932,0.000251991,,,
0.095100976,10.51513922,0.002934402,0.000252165,,,
0.095011073,10.52508895,0.002930782,0.000251606,,,
0.094921171,10.53505752,0.002926324,0.000251729,,,
0.094831269,10.54504499,0.002923749,0.00025239,,,
0.094741367,10.5550514,0.002917172,0.00025212,,,
0.094651465,10.56507683,0.00291983,0.000252083,,,
0.094561563,10.5751213,0.002916622,0.000252356,,,
0.094471661,10.5851849,0.002913468,0.000252307,,,
0.094381759,10.59526765,0.002911751,0.000252352,,,
0.094291857,10.60536964,0.002906467,0.0002528,,,
0.094201955,10.61549089,0.002906214,0.000252611,,,
0.094112054,10.62563148,0.002900261,0.00025291,,,
0.094022152,10.63579146,0.002905185,0.000253646,,,
0.09393225,10.64597088,0.002897916,0.000253932,,,
0.093842348,10.6561698,0.002890245,0.000253717,,,
0.093752447,10.66638828,0.002882373,0.000253735,,,
0.093662545,10.67662637,0.00287288,0.000254394,,,
0.093572644,10.68688412,0.002867287,0.000253882,,,
0.093482742,10.6971616,0.002869072,0.000253211,,,
0.093392841,10.70745887,0.00286593,0.000252888,,,
0.093302939,10.71777597,0.00286169,0.000252638,,,
0.093213038,10.72811297,0.002866709,0.000252813,,,
0.093123137,10.73846992,0.002864814,0.000252718,,,
0.093033235,10.74884688,0.002866396,0.000253037,,,
0.092943334,10.75924391,0.002852953,0.000252929,,,
0.092853433,10.76966108,0.002848681,0.000252837,,,
0.092763532,10.78009842,0.002841755,0.000253403,,,
0.09267363,10.79055602,0.00283773,0.000253528,,,
0.092583729,10.80103391,0.002835036,0.000253559,,,
0.092493828,10.81153217,0.002830766,0.000253299,,,
0.092403927,10.82205086,0.002819939,0.000253202,,,
0.092314026,10.83259002,0.00281626,0.000253453,,,
0.092224125,10.84314973,0.002808757,0.000253165,,,
0.092134224,10.85373004,0.002807697,0.000253978,,,
0.092044324,10.86433102,0.00280128,0.000254041,,,
0.091954423,10.87495271,0.002798563,0.000254106,,,
0.091864522,10.8855952,0.002795129,0.000254152,,,
0.091774621,10.89625852,0.002792651,0.00025359,,,
0.091684721,10.90694276,0.002794712,0.00025333,,,
0.09159482,10.91764796,0.00278564,0.000253736,,,
0.091504919,10.92837419,0.002787369,0.000254095,,,
0.091415019,10.93912151,0.002782175,0.00025367,,,
0.091325118,10.94988999,0.002774435,0.000253738,,,
0.091235218,10.96067968,0.0027729,0.000253589,,,
0.091145318,10.97149065,0.0027663,0.000252979,,,
0.091055417,10.98232297,0.002767886,0.000252277,,,
0.090965517,10.99317669,0.002772233,0.000252162,,,
0.090875617,11.00405188,0.002767555,0.000252288,,,
0.090785716,11.01494861,0.002764839,0.000251736,,,
0.090695816,11.02586693,0.002765923,0.000252126,,,
0.090605916,11.03680691,0.002767987,0.000252174,,,
0.090516016,11.04776861,0.00275739,0.00025241,,,
0.090426116,11.05875211,0.002748753,0.000252781,,,
0.090336216,11.06975746,0.002741483,0.00025299,,,
0.090246316,11.08078474,0.002732696,0.000252953,,,
0.090156416,11.091834,0.002727656,0.000253408,,,
0.090066516,11.10290531,0.00272458,0.000253083,,,
0.089976616,11.11399874,0.002719039,0.000252696,,,
0.089886716,11.12511436,0.002714288,0.000252698,,,
0.089796817,11.13625222,0.002708873,0.00025289,,,
0.089706917,11.14741241,0.00270543,0.000252624,,,
0.089617017,11.15859498,0.002698664,0.000252314,,,
0.089527118,11.1698,0.002696323,0.000252403,,,
0.089437218,11.18102754,0.002691107,0.000252451,,,
0.089347319,11.19227767,0.002683609,0.000252143,,,
0.089257419,11.20355046,0.002673618,0.000253079,,,
0.08916752,11.21484597,0.002669039,0.000252775,,,
0.08907762,11.22616427,0.002660498,0.000252449,,,
0.088987721,11.23750544,0.002654652,0.000252954,,,
0.088897822,11.24886954,0.002653697,0.000253011,,,
0.088807923,11.26025664,0.002649315,0.00025248,,,
0.088718023,11.27166682,0.002642069,0.000252187,,,
0.088628124,11.28310013,0.002635576,0.000252129,,,
0.088538225,11.29455666,0.002632368,0.000251583,,,
0.088448326,11.30603647,0.002630492,0.000251098,,,
0.088358427,11.31753964,0.002632112,0.000250251,,,
0.088268528,11.32906623,0.002626138,0.000251206,,,
0.088178629,11.34061631,0.002624372,0.000251815,,,
0.08808873,11.35218997,0.002616925,0.000252256,,,
0.087998831,11.36378726,0.002615546,0.000252652,,,
0.087908933,11.37540827,0.002610397,0.000253133,,,
0.087819034,11.38705307,0.002604657,0.00025285,,,
0.087729135,11.39872173,0.002603203,0.000253029,,,
0.087639237,11.41041432,0.002599358,0.000252719,,,
0.087549338,11.42213091,0.002595032,0.000252133,,,
0.087459439,11.43387159,0.002589753,0.000252641,,,
0.087369541,11.44563642,0.002588099,0.000252308,,,
0.087279643,11.45742548,0.00257841,0.000252439,,,
0.087189744,11.46923884,0.002570953,0.000251871,,,
0.087099846,11.48107659,0.002564728,0.000251431,,,
0.087009947,11.49293879,0.002562175,0.000251501,,,
0.086920049,11.50482552,0.002558666,0.000250956,,,
0.086830151,11.51673685,0.002554763,0.000250768,,,
0.086740253,11.52867287,0.002548795,0.000250793,,,
0.086650355,11.54063365,0.002549118,0.000251172,,,
0.086560457,11.55261927,0.002547633,0.000250334,,,
0.086470559,11.56462981,0.002545315,0.000250607,,,
0.086380661,11.57666533,0.002543727,0.000250439,,,
0.086290763,11.58872593,0.002544798,0.000250309,,,
0.086200865,11.60081168,0.0025374,0.000249925,,,
0.086110967,11.61292265,0.002534841,0.000250319,,,
0.086021069,11.62505893,0.002529237,0.000249713,,,
0.085931172,11.6372206,0.002526009,0.000249046,,,
0.085841274,11.64940773,0.002521773,0.000247962,,,
0.085751376,11.66162041,0.002516201,0.000247912,,,
0.085661479,11.67385872,0.00250823,0.000247905,,,
0.085571581,11.68612273,0.002506026,0.000247568,,,
0.085481684,11.69841253,0.002499011,0.000246774,,,
0.085391786,11.7107282,0.002496291,0.000246697,,,
0.085301889,11.72306983,0.002492109,0.00024765,,,
0.085211992,11.73543748,0.002495927,0.000247124,,,
0.085122094,11.74783126,0.002493123,0.000247802,,,
0.085032197,11.76025123,0.002492362,0.000247418,,,
0.0849423,11.77269748,0.00249507,0.000248077,,,
0.084852403,11.7851701,0.002495995,0.000247813,,,
0.084762506,11.79766917,0.002494284,0.000247872,,,
0.084672609,11.81019477,0.00249847,0.000248086,,,
0.084582712,11.82274699,0.002496776,0.000247766,,,
0.084492815,11.83532591,0.002495439,0.000247581,,,
0.084402918,11.84793162,0.002491156,0.000247931,,,
0.084313021,11.86056421,0.002487935,0.000247721,,,
0.084223124,11.87322375,0.002490959,0.000247464,,,
0.084133228,11.88591034,0.002490005,0.000247526,,,
0.084043331,11.89862407,0.002484184,0.000248244,,,
0.084,11.9047619,0.002482837,0.00024824,,,
0.083910103,11.917516,0.002481071,0.000247933,,,
0.083820207,11.93029745,0.002473871,0.000248341,,,
0.08373031,11.94310633,0.002468371,0.000248314,,,
0.083640414,11.95594274,0.002469586,0.00024777,,,
0.083550518,11.96880677,0.002464428,0.000247389,,,
0.083460621,11.9816985,0.002466056,0.000247197,,,
0.083370725,11.99461802,0.002461688,0.000247548,,,
0.083280829,12.00756543,0.002462208,0.000248098,,,
0.083190933,12.02054082,0.002459495,0.000248547,,,
0.083101036,12.03354426,0.002467433,0.000248664,,,
0.08301114,12.04657587,0.002462801,0.000248523,,,
0.082921244,12.05963572,0.002458347,0.000247688,,,
0.082831348,12.07272391,0.002459784,0.000247607,,,
0.082741452,12.08584054,0.00245424,0.000247925,,,
0.082651557,12.09898569,0.002450204,0.000247774,,,
0.082561661,12.11215945,0.002445134,0.000248196,,,
0.082471765,12.12536193,0.00244335,0.000248424,,,
0.082381869,12.13859322,0.002444509,0.000248457,,,
0.082291974,12.1518534,0.002447853,0.000248425,,,
0.082202078,12.16514258,0.002445355,0.000247443,,,
0.082112183,12.17846085,0.002441989,0.000247486,,,
0.082022287,12.1918083,0.002440904,0.0002474,,,
0.081932392,12.20518503,0.00243846,0.000247683,,,
0.081842496,12.21859115,0.002439039,0.000247336,,,
0.081752601,12.23202673,0.002441837,0.000246807,,,
0.081662706,12.24549189,0.002439351,0.000245944,,,
0.08157281,12.25898672,0.002438374,0.000246474,,,
0.081482915,12.27251132,0.002441979,0.000246073,,,
0.08139302,12.28606578,0.002442404,0.000246103,,,
0.081303125,12.29965021,0.002438212,0.000246003,,,
0.08121323,12.3132647,0.002435779,0.000245516,,,
0.081123335,12.32690936,0.002432133,0.000245676,,,
0.08103344,12.34058429,0.00243054,0.000246116,,,
0.080943545,12.35428958,0.002426303,0.000245357,,,
0.080853651,12.36802533,0.002418569,0.000244966,,,
0.080763756,12.38179166,0.002412398,0.000245106,,,
0.080673861,12.39558866,0.002412564,0.000244687,,,
0.080583967,12.40941643,0.002413994,0.000244851,,,
0.080494072,12.42327507,0.002412825,0.000244958,,,
0.080404178,12.4371647,0.002411983,0.000244979,,,
0.080314283,12.45108541,0.002412901,0.000244915,,,
0.080224389,12.46503731,0.00240721,0.000244863,,,
0.080134494,12.47902051,0.002398821,0.000245119,,,
0.0800446,12.4930351,0.002400368,0.000244798,,,
0.079954706,12.5070812,0.002401073,0.00024436,,,
0.079864812,12.5211589,0.002406657,0.000244539,,,
0.079774918,12.53526833,0.002410463,0.000244832,,,
0.079685024,12.54940958,0.002401482,0.000244728,,,
0.07959513,12.56358277,0.002396695,0.000245188,,,
0.079505236,12.57778799,0.002397275,0.000245071,,,
0.079415342,12.59202537,0.002398025,0.000245185,,,
0.079325448,12.606295,0.002401054,0.000245476,,,
0.079235554,12.62059701,0.002412537,0.000245408,,,
0.079145661,12.63493149,0.00240741,0.000245652,,,
0.079055767,12.64929856,0.002401717,0.000245489,,,
0.078965873,12.66369834,0.002397634,0.000246547,,,
0.07887598,12.67813092,0.002401234,0.000246236,,,
0.078786086,12.69259644,0.002394823,0.000247408,,,
0.078696193,12.70709499,0.002396444,0.000247266,,,
0.0786063,12.72162669,0.002388443,0.000246833,,,
0.078516406,12.73619166,0.002380921,0.000246012,,,
0.078426513,12.75079,0.002383229,0.000246182,,,
0.07833662,12.76542185,0.002387438,0.00024666,,,
0.078246727,12.7800873,0.002382161,0.000247104,,,
0.078156834,12.79478647,0.002374456,0.000246968,,,
0.078066941,12.80951949,0.00236886,0.00024664,,,
0.077977048,12.82428647,0.002359034,0.000246952,,,
0.077887155,12.83908752,0.002361317,0.000247704,,,
0.077797262,12.85392277,0.002354839,0.000247594,,,
0.077707369,12.86879233,0.002351172,0.000247287,,,
0.077617477,12.88369633,0.00234304,0.000247696,,,
0.077527584,12.89863487,0.002340742,0.000247757,,,
0.077437692,12.91360809,0.002338355,0.000247578,,,
0.077347799,12.9286161,0.002338257,0.000247179,,,
0.077257907,12.94365903,0.002334822,0.000247425,,,
0.077168014,12.95873699,0.002339795,0.000247757,,,
0.077078122,12.97385012,0.002329725,0.000247861,,,
0.07698823,12.98899852,0.002323431,0.000247345,,,
0.076898337,13.00418233,0.00232537,0.00024786,,,
0.076808445,13.01940167,0.002323481,0.000247735,,,
0.076718553,13.03465667,0.002315708,0.000247397,,,
0.076628661,13.04994744,0.002307715,0.000247018,,,
0.076538769,13.06527413,0.002307256,0.000246877,,,
0.076448877,13.08063684,0.002303733,0.000246992,,,
0.076358985,13.09603572,0.002304336,0.000246989,,,
0.076269094,13.11147088,0.002307732,0.000246829,,,
0.076179202,13.12694246,0.002300459,0.000246456,,,
0.07608931,13.14245059,0.002295219,0.000246274,,,
0.075999419,13.15799539,0.002292591,0.000247194,,,
0.075909527,13.17357699,0.002289964,0.000247687,,,
0.075819636,13.18919553,0.002290407,0.000247999,,,
0.075729744,13.20485114,0.002283199,0.00024808,,,
0.075639853,13.22054395,0.002277805,0.000247465,,,
0.075549962,13.23627409,0.002274671,0.000247927,,,
0.07546007,13.2520417,0.00227444,0.000248412,,,
0.075370179,13.2678469,0.002275402,0.00024855,,,
0.075280288,13.28368984,0.002277379,0.000248244,,,
0.075190397,13.29957065,0.002272587,0.000248386,,,
0.075100506,13.31548947,0.002265991,0.000248302,,,
0.075010615,13.33144643,0.002260954,0.000247634,,,
0.074920725,13.34744166,0.002261739,0.000247793,,,
0.074830834,13.36347532,0.002261126,0.000248229,,,
0.074740943,13.37954753,0.002252735,0.000247871,,,
0.074651052,13.39565843,0.002250718,0.000247473,,,
0.074561162,13.41180817,0.002242916,0.000246997,,,
0.074471271,13.42799689,0.002241264,0.000247679,,,
0.074381381,13.44422472,0.002240828,0.000246998,,,
0.074291491,13.46049181,0.002237259,0.000247304,,,
0.0742016,13.4767983,0.002238086,0.000246769,,,
0.07411171,13.49314433,0.002236506,0.000247351,,,
0.07402182,13.50953005,0.00223718,0.000247205,,,
0.07393193,13.52595561,0.002230653,0.000247735,,,
0.07384204,13.54242115,0.002222513,0.000247859,,,
0.07375215,13.55892681,0.002216704,0.000247617,,,
0.07366226,13.57547274,0.002214611,0.00024766,,,
0.07357237,13.59205909,0.002208484,0.00024788,,,
0.07348248,13.608686,0.002203069,0.000248396,,,
0.073392591,13.62535364,0.00220123,0.000248181,,,
0.073302701,13.64206214,0.00219069,0.000247886,,,
0.073212811,13.65881165,0.002186606,0.000248329,,,
0.073122922,13.67560233,0.002185934,0.000248939,,,
0.073033032,13.69243434,0.002182972,0.000249673,,,
0.072943143,13.70930781,0.002180856,0.000250169,,,
0.072853254,13.72622291,0.002171578,0.000249519,,,
0.072763364,13.74317979,0.002167174,0.000249927,,,
0.072673475,13.7601786,0.002161475,0.000249976,,,
0.072583586,13.77721951,0.002158321,0.000250483,,,
0.072493697,13.79430266,0.002158092,0.000250505,,,
0.072403808,13.81142822,0.00214751,0.000250422,,,
0.072313919,13.82859633,0.0021448,0.000250242,,,
0.072224031,13.84580717,0.002147015,0.000250405,,,
0.072134142,13.86306089,0.002147772,0.000251097,,,
0.072044253,13.88035765,0.002148126,0.000250754,,,
0.072,13.88888889,0.002145837,0.000250473,,,
0.071910111,13.90625018,0.002139997,0.000250184,,,
0.071820223,13.92365492,0.002132074,0.000250765,,,
0.071730334,13.94110326,0.002137042,0.000250458,,,
0.071640446,13.95859537,0.002138896,0.000249681,,,
0.071550558,13.97613143,0.002135675,0.000250488,,,
0.07146067,13.99371158,0.002132602,0.000250434,,,
0.071370781,14.011336,0.002129088,0.000249381,,,
0.071280893,14.02900486,0.002130612,0.0002494,,,
0.071191005,14.04671833,0.002126369,0.000248795,,,
0.071101117,14.06447656,0.002116169,0.000248148,,,
0.07101123,14.08227974,0.002105654,0.000248099,,,
0.070921342,14.10012804,0.002100328,0.000247676,,,
