infid^{-1},Sample#_4,Sample#_thrifty_4,vu,N_mterm,vstar,remain,1_Character,1_Cross_Character,Sample#,Sample#_thrifty,N_m,PartOne_CRM,PartTwo,PartOne_THR
10472.669,1825191,19042157665,2.89E-06,1.923730496,0.030118581,1.923730496,1.06E-06,8.62E-07,9512,9.21434E+11,2193536000,1.48E-08,0.496435824,1.457413253
9238.555,1611468,14818490589,3.27E-06,1.923731356,0.030118198,1.923731356,1.33E-06,1.10E-06,9377,7.17046E+11,1707018000,1.88E-08,0.496472928,1.457376626
8966.979,1565834,13960042580,3.38E-06,1.92373133,0.030118105,1.92373133,1.52E-06,1.19E-06,9839,6.75503E+11,1608133900,2.09E-08,0.496485536,1.457363899
7928.741,1382143,10914318967,3.81E-06,1.923732366,0.030117664,1.923732366,1.99E-06,1.47E-06,9812,5.28128E+11,1257298700,2.67E-08,0.496500519,1.457349512
7906.3223,1379646,10852681430,3.83E-06,1.923732377,0.030117654,1.923732377,2.24E-06,1.53E-06,10636,5.25135E+11,1250198700,2.91E-08,0.496530109,1.457319922
7865.549,1371206,10741026282,3.84E-06,1.923732519,0.030117631,1.923732519,1.90E-06,1.52E-06,9561,5.19733E+11,1237337200,2.64E-08,0.496529288,1.457320862
7456.5405,1299248,9652934099,4.05E-06,1.923732854,0.030117415,1.923732854,2.13E-06,1.67E-06,9527,4.6708E+11,1111999900,2.93E-08,0.496546787,1.457303482
7319.9023,1277572,9302382117,4.13E-06,1.923732922,0.030117347,1.923732922,2.20E-06,1.77E-06,9601,4.50116E+11,1071619300,3.06E-08,0.496558201,1.457292069
7281.778,1270534,9205727643,4.15E-06,1.923732945,0.030117325,1.923732945,2.25E-06,1.80E-06,9707,4.45438E+11,1060485760,3.13E-08,0.496562141,1.457288128
7102.97,1239150,8759145948,4.26E-06,1.923733289,0.030117219,1.923733289,2.10E-06,1.70E-06,8664,4.23833E+11,1009043800,2.93E-08,0.496552484,1.457298024
6781.413,1184255,7983978062,4.47E-06,1.923733723,0.030117023,1.923733723,2.21E-06,1.77E-06,8298,3.86325E+11,919751300,3.08E-08,0.496561079,1.457289668
6657.6255,1161102,7695136668,4.54E-06,1.923733814,0.030116932,1.923733814,2.15E-06,1.64E-06,7602,3.72352E+11,886479500,2.92E-08,0.49655266,1.457298087
6639.183,1156868,7652560135,4.55E-06,1.923733707,0.030116919,1.923733707,2.38E-06,1.99E-06,8698,3.70284E+11,881575040,3.37E-08,0.496584168,1.457266459
6631.3105,1156494,7634422049,4.56E-06,1.923733829,0.030116918,1.923733829,2.84E-06,2.05E-06,9714,3.69406E+11,879485600,3.78E-08,0.496587729,1.457263017
6216.086,1085161,6708216924,4.87E-06,1.923734488,0.030116616,1.923734488,2.75E-06,2.29E-06,8813,3.24587E+11,772794500,3.89E-08,0.496613772,1.457237332
6134.2656,1069306,6532767706,4.93E-06,1.923734556,0.030116548,1.923734556,3.34E-06,2.54E-06,9990,3.16093E+11,752584260,4.54E-08,0.49663892,1.457212184
6069.9043,1059321,6396391727,4.99E-06,1.923734727,0.030116496,1.923734727,3.06E-06,2.54E-06,9329,3.09495E+11,736874800,4.33E-08,0.496636256,1.457214967
6061.133,1057700,6377917509,4.99E-06,1.923734732,0.030116491,1.923734732,3.36E-06,2.57E-06,9830,3.08601E+11,734746600,4.57E-08,0.496640971,1.457210252
6030.6313,1051033,6313881087,5.01E-06,1.923734761,0.030116462,1.923734761,3.10E-06,2.63E-06,9407,3.05501E+11,727370240,4.42E-08,0.496647217,1.457204006
6030.6313,1051620,6313881138,5.01E-06,1.92373476,0.030116463,1.92373476,3.06E-06,2.55E-06,9217,3.05503E+11,727370240,4.33E-08,0.496639303,1.45721192
6024.135,1051072,6300285251,5.02E-06,1.923734882,0.03011646,1.923734882,3.49E-06,2.64E-06,10032,3.04843E+11,725804100,4.73E-08,0.496647984,1.457203358
5932.5376,1035447,6110133680,5.10E-06,1.923734839,0.030116384,1.923734839,3.28E-06,2.67E-06,9444,2.95643E+11,703900000,4.58E-08,0.496650164,1.457201059
5882.6143,1027574,6007722976,5.15E-06,1.923735118,0.030116344,1.923735118,3.35E-06,2.74E-06,9515,2.90687E+11,692103040,4.70E-08,0.496655255,1.457196206
5785.247,1009757,5810475299,5.23E-06,1.923735207,0.030116254,1.923735207,3.33E-06,2.80E-06,9259,2.81143E+11,669381600,4.73E-08,0.496661839,1.457189622
5224.9194,911910,4739352751,5.79E-06,1.923736001,0.030115698,1.923736001,4.41E-06,3.45E-06,9693,2.29311E+11,545995650,6.07E-08,0.496717394,1.457134306
5026.1284,878010,4385546992,6.03E-06,1.923736701,0.030115475,1.923736701,4.62E-06,3.78E-06,9585,2.1219E+11,505239300,6.48E-08,0.496745153,1.457107024
5008.124,874614,4354180856,6.05E-06,1.923736964,0.030115451,1.923736964,4.58E-06,3.73E-06,9418,2.10674E+11,501626180,6.42E-08,0.496740582,1.457111833
4969.5547,868092,4287365827,6.09E-06,1.92373701,0.030115405,1.92373701,4.84E-06,3.83E-06,9662,2.0744E+11,493929440,6.69E-08,0.496748823,1.457103592
4959.2715,865943,4269639194,6.10E-06,1.923736789,0.030115388,1.923736789,4.73E-06,3.76E-06,9420,2.06583E+11,491887520,6.54E-08,0.496742241,1.457109936
4668.118,815311,3782976670,6.49E-06,1.923737638,0.030115015,1.923737638,5.47E-06,4.29E-06,9606,1.83033E+11,435826530,7.53E-08,0.496783819,1.457068835
4662.928,813759,3774568072,6.49E-06,1.923737654,0.030114999,1.923737654,5.51E-06,4.41E-06,9737,1.82626E+11,434858000,7.65E-08,0.496792021,1.457060633
4418.5454,771858,3389248238,6.85E-06,1.923738479,0.030114652,1.923738479,5.61E-06,4.73E-06,9113,1.63982E+11,390470850,7.97E-08,0.496812822,1.457040308
4185.932,731026,3041751200,7.23E-06,1.923739334,0.030114273,1.923739334,6.74E-06,5.46E-06,9655,1.47166E+11,350440580,9.42E-08,0.496864151,1.456989457
4171.3613,728080,3020609312,7.25E-06,1.923739364,0.030114243,1.923739364,6.96E-06,5.29E-06,9625,1.46144E+11,348005120,9.45E-08,0.496853925,1.456999682
4124.193,720918,2952675201,7.35E-06,1.923739442,0.030114165,1.923739442,6.69E-06,5.64E-06,9472,1.42856E+11,340179330,9.52E-08,0.496875696,1.456977911
4116.098,718640,2941093958,7.35E-06,1.923739464,0.030114143,1.923739464,6.33E-06,5.35E-06,8940,1.42297E+11,338845280,9.01E-08,0.496856585,1.456997022
4044.6519,706378,2839867136,7.48E-06,1.923739823,0.030114023,1.923739823,6.91E-06,5.85E-06,9428,1.37397E+11,327184200,9.85E-08,0.496889436,1.456964409
3886.3137,678779,2621844953,7.79E-06,1.923740369,0.030113715,1.923740369,7.72E-06,6.35E-06,9595,1.26848E+11,302068700,1.09E-07,0.4969197,1.456934384
3851.5188,671983,2575101011,7.85E-06,1.923740443,0.030113641,1.923740443,7.59E-06,6.04E-06,9134,1.24588E+11,296683940,1.05E-07,0.496900802,1.456953282
3842.6973,670983,2563317670,7.88E-06,1.923740452,0.030113632,1.923740452,8.53E-06,6.49E-06,10009,1.24016E+11,295326430,1.16E-07,0.496927769,1.456926315
3840.9377,670255,2560969533,7.87E-06,1.923740467,0.030113617,1.923740467,7.57E-06,6.23E-06,9201,1.23904E+11,295056060,1.07E-07,0.496911458,1.456942626
3838.3015,670419,2557455439,7.89E-06,1.923740226,0.03011362,1.923740226,7.06E-06,5.65E-06,8465,1.23736E+11,294651170,9.80E-08,0.496881713,1.456972132
3823.4312,667509,2537675120,7.91E-06,1.923740496,0.030113588,1.923740496,7.06E-06,6.07E-06,8674,1.22778E+11,292372500,1.01E-07,0.496900108,1.456953977
3702.7622,647089,2380003224,8.18E-06,1.923740985,0.030113337,1.923740985,7.56E-06,6.18E-06,8517,1.1515E+11,274209000,1.06E-07,0.496902345,1.456951977
3688.9216,644477,2362241428,8.21E-06,1.923741255,0.030113306,1.923741255,8.26E-06,6.55E-06,9101,1.14289E+11,272162850,1.14E-07,0.496927007,1.456927554
3600.261,629563,2250041465,8.42E-06,1.923741691,0.030113109,1.923741691,9.58E-06,7.34E-06,9900,1.08857E+11,259237580,1.31E-07,0.49697642,1.45687838
3598.7166,629159,2248110986,8.42E-06,1.923741695,0.030113104,1.923741695,8.62E-06,7.06E-06,9172,1.08765E+11,259015200,1.21E-07,0.496961614,1.456893186
3454.9456,603178,2072047811,8.76E-06,1.923742292,0.030112746,1.923742292,8.31E-06,6.80E-06,8164,1.00249E+11,238732980,1.17E-07,0.496955667,1.456899371
3338.0852,583398,1934228891,9.07E-06,1.92374271,0.030112447,1.92374271,1.04E-05,8.30E-06,9402,93577007775,222856260,1.44E-07,0.497029888,1.456825269
3311.7283,578251,1903799980,9.14E-06,1.923743028,0.030112368,1.923743028,1.04E-05,8.71E-06,9474,92103849152,219350900,1.48E-07,0.497050156,1.456805239
3279.362,572926,1866764123,9.23E-06,1.923743109,0.030112286,1.923743109,1.07E-05,8.78E-06,9470,90312073391,215084300,1.50E-07,0.497054405,1.45680099
3270.4126,571176,1856587329,9.26E-06,1.923743137,0.030112258,1.923743137,1.07E-05,8.96E-06,9507,89819247466,213911970,1.52E-07,0.497063604,1.456791791
3213.4104,561446,1792422691,9.42E-06,1.923743655,0.030112098,1.923743655,1.07E-05,8.51E-06,8947,86717143307,206520140,1.48E-07,0.497036486,1.456819267
3146.5146,549418,1718559476,9.62E-06,1.92374398,0.030111893,1.92374398,1.16E-05,9.40E-06,9395,83142251643,198011070,1.62E-07,0.497071055,1.456784817
3116.1248,544430,1685518345,9.72E-06,1.923744067,0.030111805,1.923744067,1.29E-05,9.86E-06,9961,81541973796,194204670,1.75E-07,0.497107084,1.456748788
3029.472,529329,1593065944,9.99E-06,1.923744579,0.030111532,1.923744579,1.29E-05,1.04E-05,9679,77068526805,183554020,1.80E-07,0.497135371,1.45672074
2994.3274,523270,1556312261,1.01E-05,1.923744815,0.030111415,1.923744815,1.40E-05,1.06E-05,9981,75290320957,179319920,1.90E-07,0.497144146,1.456712084
2988.4602,522371,1550218485,1.01E-05,1.923744951,0.030111398,1.923744951,1.31E-05,1.06E-05,9560,74995532399,178617900,1.83E-07,0.497144837,1.456711512
2927.961,511917,1488077228,1.03E-05,1.923745399,0.030111188,1.923745399,1.38E-05,1.10E-05,9615,71989304375,171459100,1.92E-07,0.497155098,1.456701489
2916.2551,509626,1476200409,1.04E-05,1.923745564,0.030111143,1.923745564,1.40E-05,1.12E-05,9666,71414215723,170090880,1.94E-07,0.497168014,1.456688693
2865.4512,500783,1425206082,1.06E-05,1.923745745,0.030110962,1.923745745,1.29E-05,1.09E-05,8830,68948104782,164216200,1.84E-07,0.497158914,1.456697793
2820.6482,492916,1380979031,1.07E-05,1.923746034,0.030110792,1.923746034,1.29E-05,1.04E-05,8389,66809746470,159121140,1.80E-07,0.497140168,1.456716658
2779.0652,485899,1340554472,1.09E-05,1.923746545,0.030110639,1.923746545,1.54E-05,1.25E-05,9720,64851419052,154464060,2.15E-07,0.49720734,1.456649843
2749.462,480449,1312141495,1.10E-05,1.923746784,0.030110519,1.923746784,1.28E-05,9.03E-06,7475,63481940194,151190820,1.68E-07,0.497097527,1.456759776
2747.6606,480205,1310422486,1.10E-05,1.923746794,0.030110509,1.923746794,1.53E-05,1.22E-05,9382,63393665632,150992780,2.12E-07,0.49721537,1.456641932
2730.6667,477335,1294260189,1.11E-05,1.923746858,0.030110444,1.923746858,1.56E-05,1.29E-05,9584,62610718879,149130820,2.20E-07,0.497243412,1.456613891
2707.3125,473010,1272212275,1.12E-05,1.923747078,0.030110344,1.923747078,1.68E-05,1.29E-05,9828,61544238439,146590830,2.29E-07,0.49724595,1.456611472
2699.906,472036,1265259790,1.12E-05,1.923747222,0.030110319,1.923747222,1.56E-05,1.28E-05,9352,61208137397,145789860,2.19E-07,0.497241781,1.45661576
